not_enough_data,2024-07-25,03:00,207.125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2024_08_16_1830.ecf32,2024-08-16,19:00,229.7915,1,36000,36000,-0.210998,0,-7.05457,0,57.8518,0,-3.88719,0,1.30540,0,0.107578,0,0.317126E-01,0.631999,-0.101331,0.142607E-01,0.469233E-03,-0.172562E-10,-0.575938E-12,-0.982611E-13,16.5383,401.933,407.399,0.500000E-01,0,551.979,13.4148,13.5972,0.500000E-01,0,0.941735E-01,2.25308,2.28372,0.500000E-01,0,291.597,290.360,99753.9,1.19086,1012.78,0.243032E-01,0.845896E-01,0.994666E-02,1332.84,1956.99,0.835253E-02,68.1066,624.151,284.390,-3.89488,-2.69976,0.192644,4.74299,-0.957602E-13,-0.104340E-14,4.74299,9.89461,178.244,214.728,2.32780,-9999,0.420929,1.33778,921.130,0.337900E-02,-0.121942,0.138959E-01,0,45.3212,-6.87767,15.5573,38.7399,59.0808,82.8617,124.142,-0.209437,1.00745,-3.73057,1.01620,52.7002,1.09244,-3.73164,1.09244,1.18915,1.09244,0.966718E-01,1.11164,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,26,49,0,133,0,7,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,29843,0,30,35776,35776,35776,0,63,1.57717,0.822996,0.275385,0.247745E-01,0.779832E-03,57.8099,0.332313E-06,-0.309315E-02,-0.373164E-02,1.18915,0.966718E-04,100373.,56.2500,2.22678,16.8416,34.5388
2024_08_16_1900.ecf32,2024-08-16,19:30,229.8123,1,36000,36000,-0.273027,0,-5.05795,1,61.0406,0,-3.90476,0,1.37799,0,0.106538,0,1.05135,-0.919549,-0.626161E-01,-0.207587E-01,-0.120346E-02,0.949063E-10,0.310854E-11,0.537698E-12,16.4713,401.097,406.436,0.500000E-01,0,539.496,13.1374,13.3123,0.500000E-01,0,0.933191E-01,2.23700,2.26678,0.500000E-01,0,292.052,290.839,99712.3,1.18852,1012.64,0.243513E-01,0.892935E-01,0.972172E-02,1304.85,2017.18,0.817967E-02,64.6869,712.327,284.070,-4.49713,-2.77662,0.196617,5.28890,-0.171564E-13,0.576193E-14,5.28890,10.3702,181.139,211.692,2.13048,-9999,0.479291,1.52002,1896.02,0.164160E-02,-0.828620E-01,0.876827E-02,0,46.9468,-7.12436,16.1153,40.1294,61.1999,85.8338,128.595,-0.270904,1.00784,-1.60381,1.01730,55.0030,1.10153,-3.82856,1.10153,1.24169,1.10153,0.941750E-01,1.12025,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,14,45,1,122,3,9,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,30848,0,30,35685,35685,35685,0,63,1.70189,1.01122,0.326934,0.367163E-01,0.895547E-03,89.8873,0.417695E-06,-0.133257E-02,-0.382856E-02,1.24169,0.941750E-04,100330.,56.2500,2.21191,17.3044,34.3532
2024_08_16_1930.ecf32,2024-08-16,20:00,229.8332,1,36000,36000,-0.228441,0,13.0526,0,65.4467,0,-4.55712,0,1.47810,0,0.983957E-01,0,1.00025,1.04029,-0.128036,0.234948E-01,-0.654345E-04,-0.829069E-10,-0.279247E-11,-0.471363E-12,16.3698,399.382,404.828,0.500000E-01,0,551.366,13.4520,13.6354,0.500000E-01,0,0.930694E-01,2.23613,2.26662,0.500000E-01,0,292.540,291.296,99689.4,1.18625,1012.82,0.243976E-01,0.957812E-01,0.993562E-02,1335.65,2075.98,0.837568E-02,64.3384,740.328,284.421,-3.97595,-2.97272,0.217337,4.96916,0.262930E-13,-0.506464E-14,4.96916,10.5252,176.229,216.785,2.50675,-9999,0.438833,1.52052,-563.866,-0.551993E-02,0.199439,-0.247566E-01,0,44.6749,-6.77959,15.3355,38.1875,58.2383,81.6800,122.372,-0.226588,1.00817,16.5123,1.01655,58.5664,1.08696,-5.29509,1.08696,1.32271,1.08696,0.821900E-01,1.10251,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,32,45,2,95,0,10,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,22963,0,30,35963,35963,35963,0,63,1.68144,1.04935,0.310253,0.575421E-01,0.115534E-02,92.2051,0.400743E-06,0.137436E-01,-0.529509E-02,1.32271,0.821900E-04,100308.,56.2500,2.21150,17.9150,34.5620
2024_08_16_2000.ecf32,2024-08-16,20:30,229.8540,1,36000,36000,-0.281264,0,13.3300,0,77.9633,0,-4.12644,0,1.76141,0,0.103484,0,0.797690,0.815016E-01,-0.100982,0.184135E-02,0.195275E-03,0.213007E-09,0.721213E-11,0.121637E-11,16.2900,398.028,403.466,0.500000E-01,0,551.557,13.4767,13.6608,0.500000E-01,0,0.930238E-01,2.23874,2.26933,0.500000E-01,0,292.909,291.661,99666.8,1.18448,1012.84,0.244339E-01,0.114139,0.993906E-02,1337.79,2124.04,0.839107E-02,62.9832,786.252,284.446,-4.92038,-2.26239,0.224221,5.42022,0.201562E-12,0.130759E-13,5.42022,11.8306,188.045,204.693,2.37086,-9999,0.487296,1.74627,-755.889,-0.411767E-02,0.170978,-0.228017E-01,0,46.7027,-7.08732,16.0315,39.9208,60.8817,85.3875,127.926,-0.278907,1.00845,17.4563,1.01746,69.4869,1.09354,-4.97946,1.09354,1.56991,1.09354,0.854494E-01,1.10874,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,17,50,4,66,3,5,0,0,0,0,0,0,0,0,0,0,0,1090,0,0,12964,0,26,35785,35785,35785,0,63,2.23483,0.915334,0.342379,0.237802,0.292834E-02,113.570,0.618666E-06,0.145506E-01,-0.497946E-02,1.56991,0.854494E-04,100282.,56.2500,2.21498,18.3279,35.4883
2024_08_16_2030.ecf32,2024-08-16,21:00,229.8748,1,36000,36000,-0.324046,0,4.55328,1,99.6058,0,-4.37417,0,2.25299,0,0.123583,0,2.61460,-0.140344,-0.120053,-0.317445E-02,-0.202970E-02,-0.455377E-10,-0.154322E-11,-0.257627E-12,16.1555,396.412,401.810,0.500000E-01,0,547.491,13.4339,13.6169,0.500000E-01,0,0.913986E-01,2.21142,2.24153,0.500000E-01,0,294.111,292.862,99654.2,1.17949,1012.85,0.245373E-01,0.145994,0.986579E-02,1333.39,2289.21,0.836443E-02,58.2471,955.811,284.396,-5.28415,-2.24323,0.214023,5.74458,-0.498543E-13,-0.281872E-14,5.74458,12.5064,190.063,203.002,2.13513,-9999,0.524150,1.80976,-2753.74,-0.113028E-02,0.457130E-01,-0.727159E-02,0,48.7460,-7.39739,16.7329,41.6673,63.5453,89.1232,133.523,-0.321259,1.00868,10.0385,1.01813,89.1977,1.09821,-4.98436,1.09821,2.01757,1.09821,0.104717,1.11318,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,7,31,1,73,2,5,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,5819,0,30,35722,35722,35722,0,63,2.36031,0.903296,0.355911,0.160269,0.214566E-02,179.938,0.923922E-06,0.840288E-02,-0.498436E-02,2.01757,0.104717E-03,100265.,56.2500,2.18672,19.4417,36.6106
2024_08_16_2100.ecf32,2024-08-16,21:30,229.8956,0,36000,36000,-0.334343,0,15.6811,0,101.481,0,-4.68379,0,2.29663,0,0.110171,0,1.20440,-0.518865,-0.347687E-02,-0.117425E-01,-0.259016E-02,-0.853300E-10,-0.285797E-11,-0.475037E-12,16.1200,396.365,401.698,0.500000E-01,0,539.910,13.2755,13.4541,0.500000E-01,0,0.897412E-01,2.17647,2.20575,0.500000E-01,0,294.653,293.416,99630.4,1.17705,1012.77,0.245883E-01,0.148822,0.972918E-02,1317.42,2369.19,0.826570E-02,55.6065,1051.76,284.214,-5.17577,-2.39433,0.228308,5.70733,-0.672170E-13,-0.529341E-14,5.70733,11.8507,188.190,204.825,2.29260,-9999,0.532964,1.86272,-840.460,-0.370333E-02,0.154522,-0.246814E-01,0,49.4529,-7.50467,16.9756,42.2716,64.4669,90.4157,135.459,-0.331476,1.00865,21.0937,1.01805,90.2538,1.09768,-5.75133,1.09768,2.04255,1.09768,0.891603E-01,1.11267,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,7,44,2,60,2,6,0,0,0,0,0,0,0,0,0,0,0,1200,0,34678,4961,0,40,35716,35716,35716,0,63,2.46085,0.909622,0.354971,0.591182E-01,0.167366E-02,128.402,0.351637E-06,0.176948E-01,-0.575133E-02,2.04255,0.891603E-04,100240.,56.2500,2.15502,20.2756,36.6537
2024_08_16_2130.ecf32,2024-08-16,22:00,229.9165,0,36000,36000,-0.273739,0,-8.74479,1,89.0978,0,-3.17685,0,2.01560,0,0.102197,0,-0.878837,-1.53964,0.107145,-0.348302E-01,-0.278648E-02,-0.686353E-10,-0.220949E-11,-0.374453E-12,16.2001,397.809,402.969,0.500000E-01,0,521.510,12.8061,12.9723,0.500000E-01,0,0.883829E-01,2.13892,2.16667,0.500000E-01,0,294.204,293.012,99609.9,1.17864,1012.50,0.245559E-01,0.130611,0.939760E-02,1270.77,2310.72,0.797324E-02,54.9947,1039.95,283.672,-5.12544,-2.31561,0.222338,5.62864,0.353682E-13,-0.423671E-14,5.62864,11.0278,188.503,204.313,2.26384,-9999,0.481923,1.60472,1113.99,0.279402E-02,-0.981482E-01,0.152053E-01,0,46.1876,-7.00915,15.8547,39.4805,60.2102,84.4457,126.515,-0.271526,1.00815,-3.65464,1.01813,79.9171,1.10787,-3.22278,1.10787,1.80791,1.10787,0.890829E-01,1.12642,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,7,52,2,78,14,8,0,0,0,0,0,0,0,0,0,0,0,1200,0,35795,18909,0,30,35795,35795,35795,0,63,1.99166,0.873507,0.344285,0.576618E-01,0.836447E-03,140.541,0.425610E-06,-0.306244E-02,-0.322278E-02,1.80791,0.890829E-04,100218.,56.2500,2.11815,19.7906,36.1655
2024_08_16_2200.ecf32,2024-08-16,22:30,229.9373,0,36000,36000,-0.315653,0,30.5231,0,114.895,0,-3.93699,0,2.60035,0,0.116276,0,0.998934,-0.451975,-0.294322E-02,-0.102293E-01,-0.190501E-02,-0.394502E-10,-0.125640E-11,-0.212637E-12,16.1685,397.769,402.873,0.500000E-01,0,514.929,12.6680,12.8306,0.500000E-01,0,0.871484E-01,2.11321,2.14032,0.500000E-01,0,294.653,293.473,99577.0,1.17647,1012.44,0.246015E-01,0.168503,0.927902E-02,1256.71,2377.48,0.788720E-02,52.8588,1120.77,283.506,-5.29713,-2.46738,0.225582,5.84794,0.549430E-13,-0.243994E-14,5.84794,12.2490,187.879,204.976,2.21071,-9999,0.517983,1.81938,-396.192,-0.785604E-02,0.265660,-0.494728E-01,0,48.5384,-7.36589,16.6617,41.4899,63.2747,88.7437,132.954,-0.312915,1.00875,36.4088,1.01834,101.355,1.09969,-5.80090,1.09969,2.29389,1.09969,0.897702E-01,1.11459,800000009,800000009,800000009,800000009,800000009,800001009,899999999,899999999,89999,89999,89,89,8,35,0,63,5,1,1,0,0,0,0,0,0,0,0,0,0,1200,0,35887,0,0,40,35887,35887,35887,0,63,2.35578,0.931667,0.351313,0.659075,0.493093E-02,176.867,0.493021E-06,0.305674E-01,-0.580090E-02,2.29389,0.897702E-04,100184.,56.2500,2.09544,20.5450,38.2965
2024_08_16_2230.ecf32,2024-08-16,23:00,229.9581,0,36000,36000,-0.430013,0,26.0665,0,126.081,0,-3.43385,0,2.85585,0,0.116909,0,1.83901,0.298001,-0.645233E-01,0.675000E-02,0.514070E-03,-0.492100E-10,-0.158201E-11,-0.266513E-12,16.0819,396.895,402.025,0.500000E-01,0,517.003,12.7594,12.9244,0.500000E-01,0,0.870968E-01,2.12017,2.14757,0.500000E-01,0,295.515,294.322,99552.2,1.17274,1012.51,0.246796E-01,0.185059,0.931640E-02,1265.42,2505.18,0.794416E-02,50.5123,1239.76,283.609,-6.15248,-2.49067,0.238020,6.64177,0.891282E-13,-0.305996E-14,6.64177,14.1365,191.051,202.039,2.05374,-9999,0.605537,2.43851,-741.082,-0.419994E-02,0.206745,-0.362529E-01,0,49.5111,-7.51350,16.9956,42.3214,64.5427,90.5221,135.619,-0.426018,1.00938,32.5706,1.02003,110.523,1.11086,-5.18737,1.11086,2.50346,1.11086,0.899816E-01,1.12524,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,4,35,2,35,8,5,0,0,0,0,0,0,0,0,0,0,0,1200,0,35585,0,0,40,35785,35785,35785,0,63,3.21925,1.20089,0.456879,0.244313,0.124619E-02,212.006,0.799124E-06,0.274301E-01,-0.518737E-02,2.50346,0.899816E-04,100154.,56.2500,2.10339,21.6119,38.6466
2024_08_16_2300.ecf32,2024-08-16,23:30,229.9790,0,36000,36000,-0.320857,0,-7.14464,2,121.755,0,-5.39921,0,2.75678,0,0.136655,0,-0.876290,3.65369,-0.216786,0.827273E-01,0.350133E-02,0.255465E-09,0.899957E-11,0.142475E-11,15.9814,393.962,399.507,0.500000E-01,0,562.995,13.8786,14.0739,0.500000E-01,0,0.891294E-01,2.16753,2.19804,0.500000E-01,0,295.214,293.918,99564.7,1.17400,1013.12,0.246514E-01,0.178639,0.101452E-01,1376.10,2443.57,0.864151E-02,56.3151,1067.47,284.872,-5.65983,-2.07281,0.210746,6.03114,0.272380E-12,0.159852E-13,6.03114,12.5100,193.219,200.114,2.00249,-9999,0.522783,2.03544,1740.31,0.178847E-02,-0.586807E-01,0.114903E-01,0,46.9291,-7.12167,16.1092,40.1143,61.1768,85.8013,128.546,-0.318166,1.00846,-0.278955,1.01896,108.202,1.11440,-5.52232,1.11440,2.44992,1.11440,0.116790,1.13263,800000009,800000009,800000009,800000009,800000009,800001109,899999999,899999999,89999,89999,89,89,15,36,3,60,9,6,0,0,0,0,0,0,98,0,0,0,0,1200,0,35767,0,0,30,35767,35767,35767,0,63,2.54661,1.13494,0.389327,0.157221,0.280797E-02,315.503,0.734577E-06,-0.234534E-03,-0.552232E-02,2.44992,0.116790E-03,100168.,56.2500,2.14528,20.8841,38.2065
2024_08_16_2330.ecf32,2024-08-17,00:00,230.0000,0,36000,36000,-0.266384,0,13.0787,2,-61.6431,2,-5.04942,1,-1.39571,2,0.931143E-01,0,-0.259176E-01,-2.08164,0.284328,-0.471322E-01,-0.510663E-02,-0.990404E-09,-0.329654E-10,-0.529848E-11,16.1378,397.809,403.147,0.500000E-01,0,537.143,13.2410,13.4187,0.00000,1,0.863340E-01,2.09846,2.12662,0.500000E-01,0,295.142,293.906,99542.8,1.17407,1012.76,0.246508E-01,-0.904423E-01,0.967931E-02,1312.86,2441.85,0.824421E-02,53.7649,1128.99,284.162,-5.83749,-0.637951,-0.655990E-02,5.87225,0.522281E-12,-0.613718E-13,5.87225,12.1919,207.511,186.237,-0.640052E-01,-9999,0.476328,2.24842,-718.922,-0.432940E-02,-0.212168,-0.230917E-01,0,44.9688,-6.82419,15.4363,38.4387,58.6214,82.2173,123.177,-0.264068,1.00877,9.39236,1.01839,-56.1053,1.10004,-4.63653,1.10004,-1.27033,1.10004,0.846994E-01,1.11492,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,20,54,8,104,3,1,1,0,0,0,0,0,0,0,0,0,0,1200,0,35991,0,0,50,35991,35991,35991,0,63,2.54092,1.59634,0.359592,0.792032E-01,0.155968E-02,560.210,0.318344E-06,0.789898E-02,-0.463653E-02,-1.27033,0.846994E-04,100144.,56.2500,2.07667,20.6430,38.2496
2024_08_17_0000.ecf32,2024-08-17,00:30,230.0208,0,36000,36000,-0.364255,0,2.21165,2,60.8968,0,-0.982498,0,1.37931,0,0.583354E-01,0,0.794782,1.51477,0.251043,0.343094E-01,-0.162379E-02,0.210023E-09,0.717464E-11,0.110183E-11,16.2514,401.210,406.785,0.00000,0,555.169,13.7058,13.8963,0.00000,0,0.852588E-01,2.07646,2.10532,0.500000E-01,0,295.554,294.273,99533.0,1.17229,1013.03,0.246877E-01,0.893791E-01,0.100041E-01,1358.61,2497.54,0.853385E-02,54.3978,1138.94,284.679,-6.18342,0.917486,-0.169841,6.25342,-0.316209E-13,0.129233E-13,6.25342,12.8978,221.345,171.560,-1.55633,-9999,0.557424,2.12201,-6813.59,-0.456808E-03,0.363180E-01,-0.334098E-02,0,51.5570,-7.82397,17.6978,44.0701,67.2097,94.2626,141.222,-0.360984,1.00906,5.57193,1.01920,54.1963,1.10544,-1.48035,1.10544,1.22754,1.10544,0.484702E-01,1.12006,800000009,800000009,800000009,800000009,800000009,800001009,899999999,899999999,89999,89999,89,89,5,63,4,61,18,13,0,0,0,0,0,0,0,0,0,0,0,1200,0,35731,0,0,40,35731,35731,35731,0,63,2.57131,1.32281,0.349889,0.202109,0.625269E-03,248.654,0.114476E-05,0.469190E-02,-0.148035E-02,1.22754,0.484702E-04,100133.,56.2500,2.05410,21.0119,38.1437
2024_08_17_0030.ecf32,2024-08-17,01:00,230.0416,0,36000,36000,-0.402595,1,-17.2060,0,114.953,0,-10.0905,0,2.60540,0,0.610200E-01,0,1.48416,-0.643261,0.113231,-0.145795E-01,-0.208584E-02,0.829458E-11,0.278193E-12,0.427363E-13,16.2741,402.748,408.262,0.500000E-01,0,545.820,13.5078,13.6928,0.00000,0,0.838494E-01,2.04814,2.07618,0.100000,0,296.226,294.961,99517.0,1.16946,1012.94,0.247478E-01,0.168830,0.983567E-02,1338.85,2604.95,0.841047E-02,51.3965,1266.09,284.458,-7.36613,0.698221,-0.235402,7.40279,0.191833E-14,0.509680E-15,7.40279,15.7825,218.324,174.585,-1.82226,-9999,0.586736,3.33729,1021.24,0.304777E-02,-0.149679,0.247554E-01,0,50.3850,-7.64611,17.2955,43.0683,65.6819,92.1198,138.012,-0.398664,1.00986,-10.5895,1.02245,100.544,1.13972,-9.06729,1.13972,2.27883,1.13972,0.514576E-01,1.15736,800000009,800000009,800000009,800101009,800001109,800001109,899999999,899999999,89999,89999,89,89,5,73,11,39,284,234,0,0,0,0,0,0,0,0,0,0,0,1200,0,35723,0,0,30,35723,35723,35723,0,63,4.59756,1.66643,0.410591,0.145509,0.220020,753.872,0.413907E-06,-0.893942E-02,-0.906729E-02,2.27883,0.514576E-04,100115.,56.2500,2.02750,21.7866,38.6410
2024_08_17_0100.ecf32,2024-08-17,01:30,230.0624,0,36000,36000,-0.352308,1,11.7033,0,190.664,0,-53.2146,0,4.32301,0,0.507032E-01,0,0.834619,-4.05897,0.682544,-0.920311E-01,-0.998773E-03,0.523110E-09,0.155607E-10,0.261813E-11,16.6287,412.029,417.141,0.500000E-01,0,494.646,12.2564,12.4085,0.00000,0,0.832257E-01,2.03456,2.05980,0.500000E-01,0,296.498,295.348,99486.1,1.16811,1012.26,0.247782E-01,0.280131,0.891351E-02,1214.92,2667.36,0.763074E-02,45.5478,1452.43,283.000,-8.13091,0.406197,-0.266880,8.14542,-0.284515E-13,0.314582E-13,8.14542,15.6743,215.990,177.140,-1.87760,-9999,0.549186,3.35288,-1230.68,-0.252909E-02,0.613820E-01,-0.180225E-01,0,44.5080,-6.75427,15.2782,38.0448,58.0207,81.3749,121.914,-0.348563,1.01074,21.8945,1.02332,165.858,1.13111,-49.1077,1.13111,3.76058,1.13111,0.305917E-01,1.14466,800001109,800000009,800000009,800001109,800000009,800001009,899999999,899999999,89999,89999,89,89,9,63,15,38,681,434,0,0,0,0,0,0,0,0,0,0,0,1200,0,35789,0,0,30,35789,35789,35789,0,66,4.07341,2.14188,0.490479,0.250663,2.03743,9410.97,0.352856E-06,0.185166E-01,-0.491077E-01,3.76058,0.305917E-04,100084.,60.0254,2.01616,22.2266,38.1979
2024_08_17_0130.ecf32,2024-08-17,02:00,230.0833,0,36000,36000,-0.270373,1,5.99151,0,134.552,1,-67.1144,0,3.04982,1,0.530247E-01,0,-0.694711,-5.46608,0.777503,-0.123897,0.102148E-03,0.102493E-09,0.256496E-11,0.500774E-12,17.0918,422.578,427.095,0.500000E-01,0,427.736,10.5754,10.6884,0.00000,0,0.835096E-01,2.03594,2.05770,0.500000E-01,0,296.017,295.026,99542.1,1.17078,1011.32,0.247241E-01,0.197628,0.770780E-02,1049.44,2615.70,0.658349E-02,40.1209,1566.26,280.835,-6.74328,0.262972,-0.205245,6.75152,-0.551702E-13,0.599660E-14,6.75152,14.0882,215.384,177.767,-1.74205,-9999,0.480557,2.59537,-1610.79,-0.193228E-02,0.445292E-01,-0.105300E-01,0,44.8219,-6.80190,15.3859,38.3131,58.4299,81.9488,122.774,-0.267836,1.00947,13.3629,1.02027,119.393,1.11238,-61.7527,1.11238,2.70622,1.11238,0.380795E-01,1.12669,800001009,800000009,800000009,800001109,800000009,800000009,899999999,899999999,89999,89999,89,89,10,57,10,49,458,245,0,0,0,0,0,0,0,0,0,0,0,1200,0,35772,16953,0,30,35772,35772,35772,0,72,3.20522,1.61652,0.369011,0.119250,1.54301,7592.43,0.271329E-06,0.112859E-01,-0.617527E-01,2.70622,0.380795E-04,100139.,65.4374,2.01972,21.8169,36.7915
2024_08_17_0200.ecf32,2024-08-17,02:30,230.1041,0,36000,36000,-0.408482,0,-17.2009,0,60.4129,0,-1.29372,1,1.36740,0,0.462076E-01,0,-3.18901,12.8239,-1.30527,0.290259,-0.471236E-03,0.453585E-10,0.162411E-11,0.230537E-12,16.4389,404.933,410.891,-0.200000,0,588.613,14.4990,14.7124,0.500000E-01,0,0.835518E-01,2.02957,2.05943,0.100000,0,294.908,293.557,99537.6,1.17486,1013.45,0.246326E-01,0.886074E-01,0.106068E-01,1436.94,2389.63,0.902815E-02,60.1323,952.690,285.529,-6.88483,0.828391,-0.207117,6.93758,0.611396E-13,0.275921E-14,6.93758,15.3453,219.803,173.139,-1.71078,-9999,0.589649,2.70524,1037.13,0.300107E-02,-0.284722,0.245001E-01,0,51.0645,-7.74924,17.5288,43.6492,66.5678,93.3623,139.874,-0.404668,1.00943,-13.5628,1.02136,53.7383,1.13179,-0.915353,1.13179,1.21632,1.13179,0.419483E-01,1.14969,800000009,800000009,800000009,800000009,800001109,800001109,899999999,899999999,89999,89999,89,89,6,93,11,74,276,201,0,0,0,0,0,0,0,0,0,0,0,1200,0,34960,1042,0,30,35760,35760,35760,0,63,3.46034,1.54913,0.401020,0.246780,0.105525E-01,174.380,0.233389E-06,-0.113909E-01,-0.915353E-03,1.21632,0.419483E-04,100135.,56.2535,2.00594,20.2252,38.4080
2024_08_17_0230.ecf32,2024-08-17,03:00,230.1249,0,36000,36000,-0.291875,0,-12.8435,0,37.7661,0,-0.779119,0,0.854591,0,0.501353E-01,0,-0.565826,0.382177,0.418866E-01,0.864809E-02,-0.208592E-04,-0.154918E-09,-0.558388E-11,-0.786294E-12,16.4772,405.499,411.514,0.00000,0,593.904,14.6158,14.8326,0.500000E-01,0,0.836306E-01,2.02929,2.05939,0.500000E-01,0,294.657,293.296,99545.1,1.17594,1013.51,0.246098E-01,0.553775E-01,0.107022E-01,1448.57,2351.46,0.910094E-02,61.6032,902.885,285.652,-6.75741,0.307219,-0.219128,6.76794,0.477378E-13,-0.940199E-14,6.76794,12.9248,215.653,177.397,-1.85541,-9999,0.498203,2.42505,837.854,0.371485E-02,-0.340079,0.216303E-01,0,45.3280,-6.87870,15.5596,38.7457,59.0896,82.8740,124.160,-0.289188,1.00929,-10.5281,1.02101,33.8126,1.12919,-0.459360,1.12919,0.765128,1.12919,0.456391E-01,1.14723,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,21,61,9,81,11,9,0,0,0,0,0,0,0,0,0,0,0,1200,0,35815,0,0,30,35815,35815,35815,0,63,2.94516,1.51930,0.385632,0.768486E-01,0.122904E-03,70.7208,0.186198E-06,-0.883358E-02,-0.459360E-03,0.765128,0.456391E-04,100149.,56.2500,2.00425,19.8356,36.4464
2024_08_17_0300.ecf32,2024-08-17,03:30,230.1458,0,36000,36000,-0.521104,0,-48.5150,1,41.3669,1,0.656819,2,0.935728,1,0.725253E-01,0,-0.826376,0.648907,0.139758E-01,0.146784E-01,-0.371226E-03,-0.430274E-09,-0.157116E-10,-0.217798E-11,16.5067,405.688,411.788,0.100000,0,602.746,14.8138,15.0366,0.500000E-01,0,0.835541E-01,2.02429,2.05472,0.100000,0,294.294,292.916,99554.1,1.17748,1013.61,0.245772E-01,0.606352E-01,0.108615E-01,1468.23,2296.73,0.922432E-02,63.9269,828.504,285.857,-7.56334,1.67997,-0.956602E-01,7.74826,-0.336465E-12,-0.260667E-13,7.74826,17.5488,224.998,167.477,-0.707393,-9999,0.665250,3.49137,528.141,0.589331E-02,-1.17280,0.611033E-01,0,50.0400,-7.59377,17.1771,42.7735,65.2322,91.4891,137.067,-0.515731,1.01042,-45.2030,1.02372,38.7136,1.14830,2.23776,1.14830,0.875710,1.14830,0.737286E-01,1.16603,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,9,72,5,86,14,17,0,0,0,0,0,0,0,0,0,0,0,1200,0,35871,6000,0,30,35871,35871,35871,0,63,4.22520,2.22056,0.536973,0.153567,0.596498E-03,160.002,0.351819E-06,-0.378739E-01,0.223776E-02,0.875710,0.737286E-04,100157.,56.2500,1.99969,19.5370,37.0565
2024_08_17_0330.ecf32,2024-08-17,04:00,230.1666,1,36000,36000,-0.626102,0,-20.2726,0,56.6732,0,0.709240,0,1.28142,0,0.103808,0,-0.954253,-0.852335,0.405298E-01,-0.192718E-01,0.955001E-03,0.901707E-10,0.323060E-11,0.458847E-12,16.5598,406.233,412.233,0.500000E-01,0,593.297,14.5544,14.7693,0.500000E-01,0,0.842670E-01,2.03714,2.06723,0.100000,0,293.830,292.478,99582.9,1.17970,1013.46,0.245313E-01,0.830359E-01,0.106912E-01,1443.05,2235.10,0.906263E-02,64.5633,792.045,285.594,-7.70519,2.17094,-0.314465E-01,8.00525,-0.878003E-13,0.544516E-14,8.00525,16.0746,228.406,164.265,-0.225072,-9999,0.728511,3.36601,1660.11,0.187487E-02,-0.357710,0.232752E-01,0,51.3446,-7.79174,17.6249,43.8886,66.9329,93.8743,140.641,-0.619624,1.01046,-16.7899,1.02391,49.8851,1.15011,1.00081,1.15011,1.12793,1.15011,0.924479E-01,1.16746,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,7,65,5,79,16,23,0,0,0,0,0,0,0,0,0,0,0,1200,0,35871,16947,0,30,35871,35871,35871,0,63,4.12657,2.00163,0.603827,0.124862,0.336345E-03,128.269,0.513882E-06,-0.140433E-01,0.100081E-02,1.12793,0.924479E-04,100187.,56.2500,2.01121,18.9242,36.8712
